# Columns:
# 1: X
# 2: Y
# 3: computed depth
# 4: measured depth
# 5: difference between computed and measured depth
49 85 0.548733 0.471 0.0777334
50 85 0.548695 0.472 0.0766946
51 85 0.548656 0.471 0.0776557
52 85 0.548617 0.471 0.0776169
53 85 0.548578 0.473 0.0755781
54 85 0.548539 0.474 0.0745392
55 85 0.5485 0.474 0.0745004
56 85 0.548462 0.474 0.0744616
57 85 0.548423 0.473 0.0754228
58 85 0.548384 0.473 0.075384
59 85 0.548345 0.472 0.0763452
60 85 0.548306 0.475 0.0733064
61 85 0.548268 0.472 0.0762676
62 85 0.548229 0.471 0.0772288
63 85 0.54819 0.471 0.0771901
64 85 0.548151 0.471 0.0771513
